abfltxy;1;Who says "Nine companions. So be it. You shall be the fellowship of the ring.";Elrond
abfmtxy;3;In the movie, what is the name of the elf commander who dies in the Battle of Helm's Deep?;Celeborn;Elrond;Elladan;Haldir;D
abfotxy;1;Fill in the gap! "[...] was near. But the power of the Ring could not be undone." - Galadriel;Victory
abfptx;3;Legolas is...;a half-elf;a wood-elf;a dark-elf;a grey-elf;B
abft;3;In the book, what hair color does Legolas have?;Blonde;Golden;Brown;Unknown/Not mentioned;D
abftxy;1;Fill in the gap! "I feel it in the water, I feel it in the earth, and I [...] it in the air.";smell
abftxy;1;In the movie trilogy, which character tells the tale of the One Ring in the Prologue?;Galadriel
abghlptx;3;Which gift of Thorin Oakenshield did Bilbo pass on to Frodo?;The sword Sting;The mithril vest;The Arkenstone;The One Ring;B
abghltx;3;Who knocks a skeleton into a well in Moria?;Gimli;Boromir;Merry;Pippin;D
abgiltx;3;What was "Durin's bane"?;The greed for Mithril;The abyss below the Bridge of Khazad-dûm;His Ring of Power;A Balrog of Morgoth;D
abgiltx;3;What was the name used for Moria by the dwarves before the Balrog started dwelling in it?;Phurunargian;Khazad-dûm;Hadhodrond;Casarrondo;B
abgl;3;Which stream flows by the Moria East Gate?;Celebrant (Silverlode);Sirannon (Gate-stream);Anduin (Great Stream);Nimrodel;A
abglptuvx;3;What is "Durin's Folk" more commonly known as?;Heirs of Isildur;Men of Rohan;Dwarves;Woodelves;C
abglt;1;True or false: By then end of the Third Age, Balin was the Last Lord of Moria.;true
abglt;3;In Rivendell, what does Glóin, Gimli's father, call Moria?;Great home of his forefathers;Only true masterpiece of the Dwarves;Wonder of the northern world;Most admirable ceation of the Dwarves since the first setting of the Sun.;C
abglt;3;What does "Moria" mean?;Black Chasm;Black Mine;Black Caverns;Black Halls;A
abglt;3;Which dwarf we know from the Hobbit got killed by the Watcher in the Water at the Moria West Gate?;Balin;Óin;Bombur;Dwalin;B
abglt;3;Who crossed the Bridge of Khazad-dûm first?;Merry;Frodo;Gimli;Aragorn;C
abglt;4;Which of the following are dwarvish names?;Kheled-zarâm;Caradhras;Bundushathûr;Fanuidhol;AC
abgltuvx;3;Khazad-dûm is...;dwarvish for "great abyss";the name of a bridge;another name for Moria;a name for all the dwarves (as a race);C
abgltx;3;During the War of the Ring, the dwarf Fundin is...;The Lord of Moria;King Under the Mountain;Father of Balin;Brother of Gimli;C
abgltx;3;What did Gimli carry?;Axe;Sword;Spear;Hammer;A
abgltx;3;Who is referred to as "Son of Glóin"?;Durin IV;Náin;Balin;Gimli;D
abgmtxy;1;Fill in the gap! "Certainty of death… Small chance of success… What are we [...] for?" - Gimli;waiting
abgmtxy;2;How many Orcs did Gimli kill in the Battle of Helm's Deep?;42;5
abgptx;3;What is the name of Gimli's Father?;Thorin;Óin;Gloin;Thrain;C
abh;4;Which two Hobbits were the tallest ones ever known?;Frodo Baggins;Peregrin Took;Meriadoc Brandybuck;Samwise Gamgee;BC
abhijntx;3;What sort of pipe-weed did Saruman stash in Isengard?;Old Toby;Longbottom Leaf;Southern Star;Southlinch;B
abhijntx;3;What was produced in 1417 Shire Reckoning that Pippin and Merry consumed in Isengard?;Salted pork;A bottle of brandy;Pipe-weed;A bottle of wine;C
abhijntx;3;Where does the pipeweed Pippin and Merry smoke in Isengard come from?;Sackville;Tighfield;Tuckborough;Longbottom;D
abhijtxy;3;Who says "You will keep an eye on Frodo, won't you?"?;Bilbo;Gandalf;Sam;Elrond;A
abhikt;1;Who says "I will not say do not weep, for not all tears are an evil.";Gandalf
abhilt;3;As the elves sing for Gandalf, Sam honors Gandalf's memory with what?;Bouquet of Elven flowers;Verse about his pipe;Poem about his fireworks;A drawing in the Earth;C
abhilt;3;Why does Gandalf reprimand Pippin in Rivendell?;He insults an Elf.;He calls Frodo the "Lord of the Ring".;He throws a rock down a well;He disturbs the Council of Elrond;B
abhiltx;3;Who is the first person Frodo sees when he awakes in Rivendell?;Sam;Bilbo;Elrond;Gandalf;D
abhimntx;3;Which Hobbit did Gandalf take with him to Minas Tirith?;Merry;Sam;Frodo;Pippin;D
abhintx;1;Fill in the gap! "All you have to decide is what to do with the [...] that is given to us.";time
abhiot;4;What were the names of the Eagles who rescued Frodo and Sam from Mount Doom?;Landroval;Gwaihir;Crebain;Meneldor;ABD
abhiotx;3;Who told Sauron where the long lost One Ring could be found?;Saruman;Gollum;The Nazgûl;Thráin II;B
abhjt;1;True or false: In the book, it's only three Hobbits who leave Bagend towards Crickhollow;true
abhjt;1;What is the biggest hobbit hole in Buckland called?;Brandy Hall
abhjt;1;What is the first name of Sam Gamgee's wife?;Rosie
abhjt;1;What is the full name of Frodo's gardener?;Samwise Gamgee
abhjt;1;What is the name of the house Frodo bought in Buckland?;Crickhollow
abhjt;1;Who does Bilbo share his birthday with?;Frodo
abhjt;2;How many people were invited to Bilbo Baggins' 111th Birthday Party?;144;5
abhjt;2;What is the house number of the Gamgee smial at Bagshot Row?;3;0
abhjt;3;How does Farmer Maggot keep people off his fields?;A high hay surrounding his farm.;Maggot himself is intimadting enough to chase people off.;He has three fearsome dogs.;Hidden barbed wire throughout the fields.;C
abhjt;3;In which town was the Golden Perch located?;Frogmorton;Whitfurrows;Stock;Pincup;C
abhjt;3;The time system used in the Shire was known as...;Shire Time;Shire-Reckoning;Shire Calendar;Shire-Counting;B
abhjt;3;What does the High Hay protect Buckland from?;Nazgûl;Trees;Wolves;Barrow-wights;B
abhjt;3;What food had Frodo stolen from Farmer Maggot in his youth?;Carrots;Potatoes;Tomatoes;Mushrooms;D
abhjt;3;What is the chief village of Buckland?;Crickhollow;Standelf;Bucklebury;Standelf;C
abhjt;3;What is the last line in The Return of the King (book)?;"Well, he's gone.";"Well, I'm done.";"Well,I'm home";"Well, I'm back";D
abhjt;3;What unusual word did Merry exclaim when he saw the mess on Frodo's new bathroom floor?;Dibbles!;Lawks!;Crikey!;Yee-ha!;B
abhjt;3;What's the proper spelling of Bilbo and Frodo's home?;Bag-End;Bagend;Bag End;Bag-end;C
abhjt;3;When Bilbo leaves the Shire right after his 111th birthday party, where is he heading for?;The Lonely Mountain;Lake-town;Rivendell;Bree;C
abhjt;3;Where did Sam Gamgee live before the War of the Ring?;Bagend;Hill Road;Bagshot Row;Bywater Road;C
abhjt;3;Where is the last battle of the LotR books fought?;Cair Andros;Pelennor Fields;Morannon;Bywater;D
abhjt;3;Which is both the birthday of Frodo and of Bilbo?;20th July;21st Mai;22nd September;23rd October;C
abhjt;3;Who leads the ring-bearer and his trusty friend/gardener to Buckleberry Ferry?;Tom Bombadil;No one, they are on their own;Farmer Maggot;Gandalf;C
abhjt;3;Who receives a set of silver spoons by Bilbo after his 111th birthday party?;Gaffer Gamgee;Bodo Proudfoot;Lobelia Sackville-Baggins;Fredegar Bolger;C
abhjt;3;Who says "Well, I'm back."?;Frodo;Aragorn;Sam;Bilbo;C
abhjt;4;What were the reasons why Bilbo chose to invite exactly 144 guests to his party?;144 is the ages of himself and Frodo added.;144 is One Gross.;The Hobbits used a base 12 system, and 144 = 12x12;It was Bilbo's favorite 2;AB
abhjt;4;Who accompanies Frodo when he leaves Bagend for his big journey?;Samwise Gamgee;Peregrin Took;Fredegar Bolger;Meriadoc Brandybuck;AB
abhjtx;1;By what means do Frodo and Co. cross the Brandywine river?;Bucklebury Ferry
abhjtx;2;How many miles south of the Brandywine Bridge is the Bucklebury Ferry located?;20;3
abhjtx;3;Complete this quote: "I don't know half of you half as well as I should like, and...";"I like less than half of you half as well as you deserve";"I deserve you less than half as much as you should like";"I like you less than half as much as less than half of you deserve.";"less than half of you like me less than half as much as I should deserve.";A
abhjtx;3;Farmer Maggot is...;a hobbit;a man;half hobbit, half man;an elf;A
abhjtx;3;The Bucklanders built a wall along the Old Forest to keep off the trees. What color had the defense?;Grey;Green;Yellow;Light Blue;B
abhjtx;3;What color is the Front Door of Bag End?;Brown;Yellow;Green;White;C
abhjtx;3;What is Pippin's last name?;Peregrin;Paladin;Took;Brandybuck;C
abhjtx;3;What is the first name of Frodo's father?;Blanco;Drogo;Bingo;Bungo;B
abhjtx;3;Where can you get "the only brew for the brave and true"?;The Prancing Pony;The Golden Perch;The Ivy Bush;The Green Dragon;D
abhjtxy;3;In the movie, what story does Bilbo tell the Hobbit kids at his 111th birthday party?;How Bilbo deceived the Spiders of Mirkwood;How the dragon Smaug was slain;How he escaped the Trolls;About the riddles with Gollum.;C
abhjtxy;3;Who says "If I take one more step, it'll be the farthest away from home I've ever been"?;Pippin;Merry;Sam;Frodo;C
abhkltx;1;True or false: At some point, Sam had a pony named Bill.;true
abhkt;3;What does Tom Bombadil save Merry and Pippin from?;A Ringwraith;A dog;An orc;A tree;D
abhkt;3;What was the name of Tom Bombadil's pony?;Bill;Bumpkin;Fatty Lumpkin;Pony;C
abhkt;3;What was Tom Bombadil carrying when he met the four Hobbits?;Water lilies;Daisies;Forget-me-nots;Flag lilies;A
abhkt;3;Who is attacked by Black Riders in Bree while out for some fresh air?;Barliman Butterbur;Merry;Bill Ferny;Aragorn;B
abhkt;3;Who recited the poem of the Fall of Gil-Galad on Weathertop?;Strider;Frodo;Merry;Sam;D
abhkt;3;Who rescued Frodo, Sam, Merry and Pippin from a Barrow-wight at the barrow-downs?;Gandalf;Barliman Butterbur;Tom Bombadil;Gwaihir;C
abhkt;4;Who got trapped by the Old Man Willow?;Frodo;Sam;Pippin;Merry;CD
abhktx;1;What was the surname that Frodo used in Bree?;Underhill
abhktxy;3;Who says "This, my friend, is a pint."?;Merry;Pippin;Gimli;Legolas;A
abhlptx;2;For approximately how many years did Gollum possess the One Ring?;500;100
abhlt;1;Fill in the gap! "Not all those who [...] are lost." - Bilbo;wander
abhlt;3;What did Frodo see when looking into Mirrormere?;His own reflection;The Eye of Sauron;The stars of Durin;Trees being felled in Bywater;C
abhltx;3;What is "...as hard as a dragon scale and as light as a feather?";Peregrin Took's head;Ithildin;Adamantium;Mithril;D
abhltx;3;When did Gollum start following Frodo?;In Moria;In the Emyn Muil;3 days before they reached Moria;In Lothlórien;A
abhmt;3;What is the region that Merry and Pippin get brought through by the Uruk-hai known as?;Carcharoth;The Fields of Celebrant;The Brown Lands;Calenardhon;C
abhmtx;1;In which forest do Merry and Pippin meet Treebeard and the other Ents?;Fangorn
abhmtx;3;Into which forest did Pippin and Merry flee in order to escape the Orcs?;Lothlórien;Drúadan Forest;Fangorn Forest;Mirkwood;C
abhmtx;3;What happened in the location called Wellinghall?;Treebeard invites Merry and Pippin to stay at his home for a while.;The Ents hold the Ent meeting about going to war.;At the home of Bregalad (Quickbeam) Pippin and Merry wait for the Entmoot to end.;Pippin and Merry meet Treebeard, and later Aragorn, Legolas and Gimli encounter Gandalf the White.;A
abhmtx;3;What happens to Pippin and Merry after they drink the water of the Entwash?;They fall asleep;The get drunk;They can see in the dark;They grow taller;D
abhmtx;3;What is the name of the Ent that befriends Merry and Pippin in Fangorn Forest?;Beechbone;Treebeard;Quickbeam;Leaflock;B
abhmtx;3;Which item does Pippin drop when he was carried away by Uruks, as sign for Aragorn and Co.?;His cloak;His pipe;His brooch;His belt;C
abhmtxy;1;Fill in the gap! "What about their [...]? They don't need those. Ooh! They look tasty!";legs
abhnot;3;After Frodo and Sam left the rest of the Fellowship, through which mountain range did they travel?;Emyn Beraid;Emyn Muil;Ered Lithui;Ered Nimrais;B
abhnotx;4;What was Sam excited about seeing?;Mordor;Elves;Oliphaunts;Minas Tirith;BC
abhnt;3;At what falls did Frodo and Sam leave the Fellowship?;Falls of Sirion;Falls of Rauros;Falls of Anduin;Falls of Argonath;B
abhnt;3;For Frodo at least, who is conspicuously absent from the wedding of Arwen and Aragorn?;Elrond;Bilbo;Aragorn;Sam;B
abhntx;3;Who doesn't want to be in a battle, but knows "waiting on the edge of one I can't escape," is worse?;Merry;Pippin;Gandalf;Frodo;B
abhntxy;3;What is the missing word? "Po-ta-toes boil 'em, [...] em, stick 'em in a stew";squash;scrunche;pestle;mash;D
abhntxy;3;What is the missing word? "Welcome, my [...], to Isengard!";Lords;Fellows;Friends;Hobbits;A
abhntxy;3;Who says "Because we've been here before. We're going in circles!"?;Sam;Gollum;Frodo;Faramir;C
abhot;1;True or false: When Shelob poisoned Frodo, Sam takes the Ring. He never puts it on though.;false
abhot;2;From the time Frodo leaves the Shire for Mordor, how many times does he use the Ring?;6;1
abhotx;1;Fill in the gap! “There is some [...] in this world, and it's worth fighting for.” - Sam Gamgee;good
abhotx;1;Who casts the One Ring into the fires of Mount Doom?;Gollum
abhotx;3;How far does Sam carry his cooking gear until he at last leaves it behind to travel more lightly?;Up to the West Gate of Moria;Up to Parth Galen (near Amon Hen);Up to Henneth Annûn (where they meet Faramir);Up to the Plain of Gorgoroth in Mordor;D
abhotx;3;What was the name of the Uruk who was captain of Cirith Ungol when Frodo was taken there?;Shagrat;Uglúk;Gorbag;Muzgash;A
abhotx;3;Which obstacle prevents Frodo and Sam to enter Mordor on their first try?;Durthang;Henneth Annûn;Minas Morgul;Morannon;D
abhotx;3;Who says "There is some good in this world, Mr. Frodo. And it’s worth fighting for."?;Sam;Gandalf;Aragorn;Arwen;A
abhotx;3;Who ultimatively caused the destruction of the One Ring?;Samwise Gamgee;Frodo Baggins;Gwaihir;Gollum;D
abhotx;4;All that were in the Cracks of Doom once touched the One Ring, but who was willing to destroy it?;Frodo;Sam;Gollum;None of them;B
abhotxy;3;What is the missing word? "All turns to [...] glass.";golden;clear;white;silver;D
abhotxy;3;What is the missing word? "Up, up, up the stairs, and then the [...]";Bridge;Tower;Tunnel;Pass;C
abhotxy;3;Who says "I wonder if we'll ever be put into songs or tales.";Bilbo;Pippin;Sam;Merry;C
abhotxy;3;Who says "They do not see what lies ahead, when sun has faded and moon is dead.";Gandalf;Legolas;Théoden;Gollum;D
abhpt;3;what is Gollum's real name? (Look closely at the answers!);Smeagol;Smeagól;Sméagol;Smeágol;C
abhptx;1;True or false: Gollum's real name is Déagol.;false
abhptx;1;True or false: Gollum's real name is Sméagol.;true
abhptx;1;What is the person named Sméagol better known as?;Gollum
abhptx;3;Gollum killed his friend to acquire the Ring that he had found. What is the name of this friend?;Sméagol;Drogo;Déagol;Gundahar;C
abhtxy;3;By which name does Sam never name Gollum in the Movie?;Gollum;Stinker;Slinker;Sméagol;D
abiglt;3;When the Orcs flee from the Balrog, Gandalf hears the orcish word "ghash", what does that mean?;Shadow;Balrog;Demon;Fire;D
abilt,3;Who is the Lord of the Rings, according to Gandalf?;Sauron;Frodo;Sam;Aragorn;A
abilt;3;Whats the name of the peak Gandalf fights the Balrog?;Zirak-zigil;Bundushathûr;Barazinbar;Kheled-zâram;A
abiltx;1;True or false: Before he died fighting the Balrog, Gandalf was also known as White Wizard.;false
abiltx;3;What kind of creature did Gandalf fight in Moria?;A Nazgûl;A warg;A Balrog;A wizard;C
abiltx;3;What were the evil crows from Dunland called?;Nazgûl;Fell Beasts;Crebain;Múmakil;C
abiltxy;1;Fill in the gap! "YOU SHALL NOT [...]!" - Gandalf;PASS
abimtx;3;What is the name of Gandalf's horse?;Snowmane;Shadowfax;Meara;Asfaloth;B
abimtxy;1;Fill in the gap! "I am [...] the White. And I come back to you now… at the turn of the tide.";Gandalf
abinot;3;Where does the Palantír Sauron is using stem from?;Osgiliath;Amon Sûl;Annúminas;Minas Ithil;D
abinot;3;Why did Saruman ally with Sauron?;Sauron's victory was obvious and he wanted to avoid to be defeated.;He wanted to rule Middle-earth, and the most promising way was doing it together with Sauron.;When Saruman used the Palantír he could not withstand Sauron and was forced to serve him.;He wanted to obtain the One Ring and planned on betraying Sauron.;D
abinotux;1;True or false: Sauron lived in the tower Orthanc;false
abint;3;What is the name of the Lord of the Eagles who rescues Gandalf from Orthanc?;Landroval;Gwaihir;Meneldor;Thorondor;B
abintx;3;Gandalf is imprisoned on top of Orthanc by Saruman. Who helps him escape?;Shadowfax;Galadriel;Aragorn;Gwaihir;D
abintx;3;Saruman's chief weapon was...;A Palantír;His voice;A Ring of Power;A longsword;B
abintx;3;What is the name of the black stone tower which is the citadel of Saruman?;Isengard;Barad-dûr;Minas Morgul;Orthanc;D
abiotux;3;In what language is the Ring Inscription held?;Black Speech;Orkish;Quenya;Khuzdul;A
abiotx;3;What symbol marked the armor of Saruman's troops?;The Red Eye;The White Tree;The White Hand;The Green Dragon;C
abiotx;3;What tower did Sauron build with aid from the power of the One Ring?;Orthanc;Dol Guldur;Angband;Barad-dûr;D
abiotx;3;Who is "The Eye"?;Denethor;Anyone with a Palantír;Sauron;Saruman;C
abiou;3;How are the fiery chambers of Mount Doom called where the One Ring was forged?;Sarn Gebir;Min-Rimmon;Sammath Naur;Dagor Gorgoroth;C
abipt;1;True or false: Radagast is one of the Istari.;true
abisv;3;Who first created the Orcs?;Saruman;Sauron;Melkor;Gothmog;C
abit;1;We hear a great deal about Saruman and Gandalf. Which other wizard are we briefly introduced to?;Radagast
abitx;3;What is the missing word? "True [...] is knowing when to spare a life.";wisdom;bravery;valour;courage;D
abjt;3;What is the name of the stream that flows through Hobbiton?;Brandywine;The Water;Shirebourn;Norbourn;B
abk;1;What is the name of Tom Bombadil's wife?;Goldberry
abk;3;Who of these has lived in Middle-earth the longest?;Treebeard;Sauron;Galadriel;Tom Bombadil;D
abkt;3;What color are Tom Bombadil's boots?;Black;Brown;Blue;Yellow;D
abkt;3;What color are Tom Bombadil's pants?;Brown;Dark Blue;Yellow;Light Blue;A
abkt;3;What color is Tom Bombadil's belt?;Brown;Green;Blue;Yellow;B
abkt;3;What color is Tom Bombadil's cloak?;Brown;Dark Green;Grey;Blue;D
ablptu;1;Which river was called the Great River?;Anduin
abltu;1;True or false: The stream flowing by the Moria West Gate is called Sirannon.;true
abmt;3;What is a long meeting of the Ents called?;Entmoot;Entmeet;March of the Trees;Derndingle;A
abmt;3;What is another name for the Ent Treebeard?;Huorn;Onod;Fangorn;Dervorin;C
abmt;3;What was the name given to the other kind of moving trees that were commanded by the Ents?;Onodrim;Jotuns;Huorns;Treegarth;C
abmt;4;Which of the following are names of Ents?;Strongoak;Quickbeam;Tallbirch;Sprucefoot;B
abmtx;1;The Shire is to Hobbits as Fangorn is to...;Ents
abnot;1;What is the name of the battering ram used in the seige of Minas Tirith?;Grond
abntx;3;What was the small island jutting out into the Falls of Rauros called?;Tol Eressea;Amon Hen;Emyn Muil;Tol Brandir;D
abot;3;What are the "Two Watchers"?;Kraken-like creatures in the lakes at the West and East gate of Moria;Massive statues of Isildur and Anárion standing on either side of the river Anduin;The gatekeepers in Bree, guarding the two gates of the town;Carved gargoyles at the entrance of the Tower of Cirith Ungol;D
abot;3;What is Lugbúrz?;Another name for Barad-dûr;A fortress in the Shadow Mountains;The Orc commander of Minas Morgul;The first servant of the Lord of the Nazgûl;A
abot;3;What is the elvish name of the Black Gate of Mordor?;Morthond;Morgulduin;Mormegil;Morannon;D
abotu;1;True or false: Orodruin is another name for Mount Doom.;true
abotu;3;What is Morgai?;A mountain range;An orc;A tower;A river;A
abotu;3;What is the other name of Mount Doom?;Orodruin;Tol Fuin;Mindolluin;Morgulduin;A
abotuvx;3;What kind of creature is Shelob?;Hobbit;Dwarf;Spider;Orc;C
abotux;1;True or false: The inscription on the One Ring was seen both on the in- and outside of the ring.;true
abotx;3;Shelob was...;An Orc;A Goblin;A spider;A Troll;C
abtxy;3;Which character does appear in the movies but not the book?;Shagrat;Lurtz;Azog;The Mouth of Sauron;B
abxy;3;Who is the leader and first bred of the Uruk-hai in the movie?;Sharku;Lurtz;Gothmog;Grishnákh;B
abxy;3;Who is the leader of the warg riders in the movie?;Saruman;Sharku;Lurtz;Sauron;B
acdpstv;4;Which of the following are fire drakes?;Scatha;Smaug;Ancalagon;Glaurung;BCD
acdpstv;4;Which of the following are winged drakes?;Smaug;Glaurung;Ancalagon;Scatha;AC
acefghptx;2;How many armies battled at the foot of Lonely Mountain in 'The Hobbit'?;5;0
acept;1;What is the name of the giant of a man who aids the elves and dwarves in the Battle of Five armies?;Beorn
acept;1;What was the speciality food made by Beorn?;Honey
acept;3;By whom is Bolg, son of Azog, slain in the Battle of Five Armies?;Bilbo;Thorin;Gandalf;Beorn;D
acept;3;What is another name of Lake-Town?;Calembel;Framsburg;Esgaroth;Mithlond;C
acept;3;Which major character does Beorn slay in the Battle of Five Armies?;Bolg;Azog;The Necromancer;Thorin;A
acept;3;Who became King of Dale after the Battle of the Five Armies?;Brand;Bard;Girion;Thorin;B
aceptx;1;What is the name of the dragon that is shot down by Bard?;Smaug
aceptx;1;Who killed Smaug?;Bard
aceptx;3;Into what creature can the shapeshifter Beorn transform into?;A bear;A wolf;A lion;Whichever shape he likes.;A
aceptx;3;What is the colour of the Arrow that Bard used to shoot down Smaug the Dragon?;Red;Gray;White;Black;D
aceptx;3;What is the name of the town that was attacked by Smaug, but where Smaug was killed?;Dale;Erebor;Dol Guldur;Esgaroth;D
aceptx;3;Who inhabited Laketown?;Elves;Dwarves;Men;Goblins;C
aceptx;3;Who told Bard about Smaug's weak spot?;Gandalf;Bilbo;a raven;a thrush;D
acfgkstv;3;Where was Orcrist forged?;Erebor;Rivendell;Gondolin;Valinor;C
acfgkt;1;What is the elvish name of Thorins sword?;Orcrist
acfhpt;3;Where does the wine Bilbo finds in the elven cellars come from?;Old Winyards;Esgaroth;Lothlórien;Dorwinion;D
acfhptx;3;Which stone did Bilbo give to the Elvenking to aid him in his negotiations in The Hobbit?;Silmaril;Diamond;Arkenstone;Palantír;C
acfpt;3;In the book, what hair color does Thranduil have?;Silver;Golden;Black;Unknown/Not mentioned;B
acfptux;3;Who is the father of Legolas?;Elrond;Celeborn;Thranduil;Celebrimbor;C
acfptxy;4;In which books does Tauriel appear?;The Hobbit;The Two Towers;The Silmarillion;None of them;D
acg;3;What phenomena occurs on Dúrin's Day?;A Full Moon may be seen;The star formation of Menelvagor is clearly visible;Sun and Moon may be seen on the sky together;A solar eclipse occurs;C
acghikt;3;What three swords were found in the Trolls Cave in The Hobbit?;Orcrist, Sting and Glamdring;Narsil, Glamdring and Hadhafang;Sting, Andúril, and The White Knives of Legolas;Aeglos, Orcrist and Sting;A
acghiltx;3;When Bilbo and the Dwarves are captured by Goblins in the Misty Mountains, who saves them?;Glóin;Sméagol;Gandalf;Beorn;C
acghjpt;2;How many dwarves travel with Bilbo to Erebor?;13;0
acghjptx;2;How many people were in the party that went to the Lonely Mountain (excluding Gandalf)?;14;0
acghjtx;3;Who was the first of the 13 dwarves to surprise Bilbo with an unexpected visit at Bagend?;Dwalin;Balin;Thorin;Bombur;A
acghltx;3;What is the name of the Goblin King of Goblin Town?;Gorbag;Bolg;Uglúk;He has no specific name, he is simply referred to as "The Great Goblin";D
acghpt;1;Which precious item did Thorin deliberately want to find in Erebor, but was hidden away by Bilbo?;Arkenstone
acghpt;3;Down which river did Bilbo and the Dwarves travel in barrels?;The Enchanted River;The River Running;The Forest River;The Withywindle;C
acghpt;3;What kind of bird did show the Dwarves the key-hole of the back door to Erebor?;Crow;Raven;Eagle;Thrush;D
acghpt;3;While traversing Mirkwood, Bilbo and Co. had to cross a river into which Bombur fell, how's it called?;The Forest River;The River Running;The Enchanted River;The Withywindle;C
acgiktx;3;In the Hobbit, how did Gandalf save the Dwarves from the trolls?;He blinded them with with a bright light of his staff.;He imitated the voice of a troll and made them follow to where the voice came from.;Turned them into stone with the power of his staff.;Imitated the voices of the trolls and made them quarrel until the Sun turned them to stone.;D
acgjt;3;What color was Thorin Oakenshield's hood?;Leaf-green;Dark green;Sky-blue;Light grey;C
acgltx;3;How did the Goblin King name Thorin's sword Orcrist?;Beater;Biter;Banter;Barker;B
acgltx;3;How did Thorin and Co. plan on crossing the Misty Mountains?;Over the Redhorn Pass;Over the Gladden Pass;Over the High Pass;Through Goblin Town;C
acgpt;3;The Map of Erebor that is being used in the Hobbit, is more commonly referred as what?;Thráin's map;Thorin's map;Thrór's map;Gandalf's map;C
acgpt;3;What is the name of Thorin's father?;Thráin;Thrór;Durin;Náin;A
acgpt;3;What was Thorin Oakenshield injured by in the Battle of the Five Armies?;Sword;Arrow;Spear;Hammer;C
acgpt;3;Who, after Thorin II Oakenshield die in the Battle of Five Armies, became King Under the Mountain?;Balin;Thorin III Stonehelm;Thráin II;Dáin II Ironfoot;D
acgptx;3;What's the name of the one-of-a-kind item Thorin wants to find in the Lonely Mountain?;Elendilmir;Palantír;Arkenstone;Silmaril;C
acgptx;3;Who led the troops coming from the Iron Mountains to the Battle of Five Armies?;Thorin III Stonehelm;Thráin II;Thrór I;Dáin II Ironfoot;D
acgpx;3;How many of the 13 Dwarves of Thorin's company survive the Battle of Five Armies?;9;10;11;12;B
acgt;3;What is the name of Thorin Oakenshield's sword?;Angrist;Orcrist;Dûrgrimst;Anglachel;B
acgt;3;Who is the oldest of the 13 Dwarves?;Balin;Ori;Bofur;Dwalin;A
achijt:3;What did Bilbo hand to Gandalf at the end of the Hobbit?;The Arkenstone;The One Ring;A Pipe;A Tobacco Jar;D
achjtw;1;Fill in the gap! "In a hole in the [...] there lived a hobbit.";ground
achjtx;3;Bilbo Baggins writes a book about his adventures. What is the last line?;"I still don't know how Frodo lost that ring.";"And thus the big worm was slain, and order was restored.";"And he lived happily ever after until the end of his days.";"I think I'm quite ready for another adventure.";C
achkt;4;What were the names of Bilbo's Stone Trolls?;Will;Pete;Tom;Bert;ACD
achktx;3;What did Bilbo find in the Troll Cave?;The Mithril vest;His sword Sting;The One Ring;The Arkenstone;B
achlt;1;"A box without hinges, key or lid. Yet golden treasure inside is hid.";Egg
achlt;1;"Alive without breath, cold as death. Never thirsty, ever drinking. All in mail never clinking.";Fish
achlt;1;"Thirty white horses on a red hill, first they champ, then they stamp, then they stand still.";Teeth
achlt;1;"Voiceless it cries, wingless it flutters, toothless it bites, mouthless it mutters.";Wind
achlt;1;"What has roots that nobody sees, is taller than trees, up, up it goes, and yet never grows?";Mountain
achptx;3;In which forest was Bilbo attacked by a group of spiders?;Chetwood;Fangorn;Old Forest;Mirkwood;D
acikt;3;"Foe-hammer" is a name for whose sword?;Gandalf;Aragorn;Thorin;Théoden;A
aciltx;3;Who eluded being captured on the High Pass by the Orcs and brought into Goblin-town?;Bilbo;Gollum;Thorin;Gandalf;D
acipt;3;Where did Radagast, one of the Istari, dwell?;Rhudaur;Rhosgobel;Rauros;Rathlóriel;B
acjpt;3;What is special about the water of the Enchanted River that flows through Mirkwood?;It paralyzes whoever touches it, and thus doom all that fall into it to drown.;Touching it makes you fall asleep for several days.;Drinking it makes you grow stronger and taller.;It actually had no special properties, but many rumours existed about the river nevertheless.;B
aclpt;1;Bolg was the son of whom?;Azog
aclt;3;What does the term "Front Porch" refer to?;The square in front of Meduseld;The secret entrance to Goblin Town;The front of the second entrance of Bagend;The room of Henneth Annûn right behind the waterfall;B
aclt;3;What is the name of Azog's son?;Azog II;Uglúk;Bolg;Grishnákh;C
adebv;2;How many children did Húrin and Morwen have?;3;0
adeflru;1;Who is the twin brother of Elros Tar-Minyatur?;Elrond
adefqsv;3;What is Vingilóte?;name of a flower;name of a ship;name of a village;name of an elf;B
adefrsuv;3;What was Elros' Quenya name?;Tar-Amandil;Tar-Minyatur;Tar-Vardamir;Tar-Meneldur;B
adefru;3;Who was the first king of Númenor?;Elros;Elrohir;Elrond;Earendil;A
adefsv;3;By whom was the dragon Ancalagon the Black slain?;Feanor;Túrin;Earendil;Bard;C
adefsv;3;Who was the mother of Earendil?;Galadriel;Earwen;Idril;Lúthien;C
adeftv;3;How many marriages between the races of the Elves and Men appear in Tolkien's stories?;1;2;3;4;C
adeiqru;3;Which Númenórean King declared war upon Valinor?;Ar-Pharazôn;Ar-Adûnakhôr;Ar-Sakalthôr;Ar-Belzagar;A
